Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
Genda Phool (feat. Payal Dev),Badshah,5/10/20,"105,704",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/10/20,"91,259",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/10/20,"84,492",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Shayad,"Pritam, Arijit Singh",5/11/20,"114,109",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/11/20,"106,802",2,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Stuck with U (with Justin Bieber),Ariana Grande,5/11/20,"99,795",3,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
death bed (coffee for your head),"Powfu, beabadoobee",5/11/20,"93,600",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/11/20,"89,404",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Shayad,"Pritam, Arijit Singh",5/12/20,"114,864",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/12/20,"105,452",2,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Stuck with U (with Justin Bieber),Ariana Grande,5/12/20,"96,045",3,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
death bed (coffee for your head),"Powfu, beabadoobee",5/12/20,"94,084",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Play Date,Melanie Martinez,5/12/20,"90,332",5,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Shayad,"Pritam, Arijit Singh",5/13/20,"115,099",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/13/20,"107,771",2,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Play Date,Melanie Martinez,5/13/20,"93,580",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",5/13/20,"93,569",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Stuck with U (with Justin Bieber),Ariana Grande,5/13/20,"91,047",5,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
Shayad,"Pritam, Arijit Singh",5/14/20,"115,484",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/14/20,"106,125",2,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Play Date,Melanie Martinez,5/14/20,"100,310",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",5/14/20,"96,291",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Stuck with U (with Justin Bieber),Ariana Grande,5/14/20,"87,215",5,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
Shayad,"Pritam, Arijit Singh",5/15/20,"115,591",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/15/20,"104,219",2,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Play Date,Melanie Martinez,5/15/20,"103,531",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",5/15/20,"95,441",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Stuck with U (with Justin Bieber),Ariana Grande,5/15/20,"85,275",5,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
Shayad,"Pritam, Arijit Singh",5/16/20,"116,828",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/16/20,"107,140",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Genda Phool (feat. Payal Dev),Badshah,5/16/20,"103,623",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/16/20,"95,802",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Stuck with U (with Justin Bieber),Ariana Grande,5/16/20,"85,893",5,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
Shayad,"Pritam, Arijit Singh",5/17/20,"115,005",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/17/20,"104,473",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Genda Phool (feat. Payal Dev),Badshah,5/17/20,"100,200",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/17/20,"92,967",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/17/20,"79,865",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Shayad,"Pritam, Arijit Singh",5/18/20,"114,820",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/18/20,"111,098",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Genda Phool (feat. Payal Dev),Badshah,5/18/20,"100,182",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/18/20,"96,549",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/18/20,"84,204",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Play Date,Melanie Martinez,5/19/20,"118,311",1,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Shayad,"Pritam, Arijit Singh",5/19/20,"113,314",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/19/20,"99,414",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/19/20,"96,383",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/19/20,"84,341",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Play Date,Melanie Martinez,5/20/20,"120,706",1,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Shayad,"Pritam, Arijit Singh",5/20/20,"114,828",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/20/20,"99,503",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/20/20,"94,480",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/20/20,"83,314",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Play Date,Melanie Martinez,5/21/20,"120,267",1,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Shayad,"Pritam, Arijit Singh",5/21/20,"116,948",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/21/20,"97,266",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/21/20,"94,629",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/21/20,"82,394",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Play Date,Melanie Martinez,5/22/20,"120,310",1,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Shayad,"Pritam, Arijit Singh",5/22/20,"120,270",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/22/20,"98,518",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/22/20,"94,791",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,5/22/20,"83,301",5,in,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx,0.384,0.728,-6.503,0.0623,0.329,1.85E-05,0.329,0.311,156.396,['desi pop']
Shayad,"Pritam, Arijit Singh",5/23/20,"122,896",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/23/20,"119,198",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Genda Phool (feat. Payal Dev),Badshah,5/23/20,"100,953",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/23/20,"95,074",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,5/23/20,"84,050",5,in,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx,0.384,0.728,-6.503,0.0623,0.329,1.85E-05,0.329,0.311,156.396,['desi pop']
Shayad,"Pritam, Arijit Singh",5/24/20,"119,553",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/24/20,"115,879",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Genda Phool (feat. Payal Dev),Badshah,5/24/20,"97,037",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/24/20,"92,872",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,5/24/20,"81,171",5,in,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx,0.384,0.728,-6.503,0.0623,0.329,1.85E-05,0.329,0.311,156.396,['desi pop']
Shayad,"Pritam, Arijit Singh",5/25/20,"120,411",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/25/20,"116,984",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Genda Phool (feat. Payal Dev),Badshah,5/25/20,"97,206",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/25/20,"93,718",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/25/20,"82,992",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Shayad,"Pritam, Arijit Singh",5/26/20,"124,386",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/26/20,"121,798",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Genda Phool (feat. Payal Dev),Badshah,5/26/20,"99,435",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/26/20,"94,005",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,5/26/20,"83,873",5,in,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx,0.384,0.728,-6.503,0.0623,0.329,1.85E-05,0.329,0.311,156.396,['desi pop']
Play Date,Melanie Martinez,5/27/20,"127,285",1,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Shayad,"Pritam, Arijit Singh",5/27/20,"126,528",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/27/20,"100,001",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/27/20,"97,872",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Falling,Trevor Daniel,5/27/20,"84,634",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Play Date,Melanie Martinez,5/28/20,"131,317",1,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Shayad,"Pritam, Arijit Singh",5/28/20,"128,186",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/28/20,"103,392",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,5/28/20,"100,468",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Falling,Trevor Daniel,5/28/20,"86,285",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Shayad,"Pritam, Arijit Singh",5/29/20,"131,124",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/29/20,"130,695",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Genda Phool (feat. Payal Dev),Badshah,5/29/20,"101,951",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/29/20,"101,693",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",5/29/20,"87,022",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/30/20,"132,123",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/30/20,"131,081",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",5/30/20,"103,073",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,5/30/20,"101,452",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
