Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
Toosie Slide,Drake,6/13/20,"305,810",5,gb,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/14/20,"422,630",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/14/20,"318,479",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Blinding Lights,The Weeknd,6/14/20,"316,460",3,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Rover (feat. DTG),S1mba,6/14/20,"286,705",4,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
Toosie Slide,Drake,6/14/20,"257,699",5,gb,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/15/20,"482,278",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/15/20,"334,660",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Blinding Lights,The Weeknd,6/15/20,"314,057",3,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Rover (feat. DTG),S1mba,6/15/20,"303,206",4,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
Breaking Me,"Topic, A7S",6/15/20,"269,909",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/16/20,"477,551",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/16/20,"327,151",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Blinding Lights,The Weeknd,6/16/20,"305,447",3,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Rover (feat. DTG),S1mba,6/16/20,"290,957",4,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
Breaking Me,"Topic, A7S",6/16/20,"264,189",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/17/20,"456,814",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/17/20,"319,634",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Blinding Lights,The Weeknd,6/17/20,"297,679",3,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Rover (feat. DTG),S1mba,6/17/20,"275,303",4,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
Breaking Me,"Topic, A7S",6/17/20,"262,275",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/18/20,"457,205",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/18/20,"317,368",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Blinding Lights,The Weeknd,6/18/20,"292,075",3,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Rover (feat. DTG),S1mba,6/18/20,"273,788",4,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
Breaking Me,"Topic, A7S",6/18/20,"270,026",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/19/20,"505,440",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/19/20,"350,999",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Blinding Lights,The Weeknd,6/19/20,"323,961",3,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Breaking Me,"Topic, A7S",6/19/20,"304,761",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Rover (feat. DTG),S1mba,6/19/20,"300,503",5,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/20/20,"530,032",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/20/20,"373,887",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Blinding Lights,The Weeknd,6/20/20,"367,159",3,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Breaking Me,"Topic, A7S",6/20/20,"345,352",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Rover (feat. DTG),S1mba,6/20/20,"326,491",5,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/21/20,"421,025",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/21/20,"278,983",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Blinding Lights,The Weeknd,6/21/20,"275,534",3,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Breaking Me,"Topic, A7S",6/21/20,"258,482",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Rover (feat. DTG),S1mba,6/21/20,"250,007",5,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/22/20,"481,179",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/22/20,"321,843",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/22/20,"303,302",3,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Blinding Lights,The Weeknd,6/22/20,"301,481",4,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Rover (feat. DTG),S1mba,6/22/20,"292,859",5,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/23/20,"500,863",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/23/20,"346,139",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/23/20,"328,470",3,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Rover (feat. DTG),S1mba,6/23/20,"320,647",4,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
Blinding Lights,The Weeknd,6/23/20,"318,384",5,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/24/20,"511,203",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/24/20,"372,557",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/24/20,"360,178",3,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Blinding Lights,The Weeknd,6/24/20,"343,812",4,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Rover (feat. DTG),S1mba,6/24/20,"334,495",5,gb,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,0.613,0.624,-6.66,0.206,0.496,0,0.283,0.804,62.948,['afroswing']
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/25/20,"513,575",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/25/20,"380,538",2,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/25/20,"376,844",3,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/25/20,"351,849",4,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Blinding Lights,The Weeknd,6/25/20,"348,631",5,gb,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/26/20,"510,411",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/26/20,"390,080",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,6/26/20,"359,863",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/26/20,"357,545",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Watermelon Sugar,Harry Styles,6/26/20,"339,632",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/27/20,"478,780",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/27/20,"377,905",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,6/27/20,"338,395",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/27/20,"324,729",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Watermelon Sugar,Harry Styles,6/27/20,"310,250",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/28/20,"416,620",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/28/20,"341,549",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,6/28/20,"285,030",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/28/20,"273,876",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Watermelon Sugar,Harry Styles,6/28/20,"267,066",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/29/20,"446,061",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/29/20,"373,946",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,6/29/20,"303,358",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/29/20,"292,801",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Watermelon Sugar,Harry Styles,6/29/20,"278,701",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/30/20,"450,545",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/30/20,"378,817",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,6/30/20,"308,906",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",6/30/20,"294,792",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Watermelon Sugar,Harry Styles,6/30/20,"282,513",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/1/20,"455,678",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/1/20,"387,926",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/1/20,"314,194",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/1/20,"296,379",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Watermelon Sugar,Harry Styles,7/1/20,"286,620",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/2/20,"472,414",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/2/20,"398,303",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/2/20,"320,030",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Watermelon Sugar,Harry Styles,7/2/20,"306,585",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/2/20,"300,944",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/3/20,"491,780",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/3/20,"437,722",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/3/20,"341,446",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
West Ten,"AJ Tracey, Mabel",7/3/20,"333,554",4,gb,https://open.spotify.com/track/33EGYJLLwz56YIP5Ex9VKs,0.843,0.852,-3.816,0.0565,0.334,0,0.111,0.845,129.972,"['grime', 'uk hip hop', 'ukg revival']"
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,7/3/20,"332,039",5,gb,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,0.49,0.618,-5.655,0.104,0.0221,3.77E-06,0.259,0.286,99.7,['brooklyn drill']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/4/20,"494,452",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/4/20,"446,466",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/4/20,"353,660",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Watermelon Sugar,Harry Styles,7/4/20,"328,297",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/4/20,"316,626",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
