Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/19/20,"1,545,907",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/19/20,"1,131,658",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/19/20,"1,019,508",3,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/19/20,"999,419",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Watermelon Sugar,Harry Styles,6/19/20,"901,907",5,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/20/20,"1,562,649",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/20/20,"1,065,084",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/20/20,"1,007,630",3,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/20/20,"963,554",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Watermelon Sugar,Harry Styles,6/20/20,"905,569",5,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/21/20,"1,375,236",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/21/20,"963,959",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/21/20,"896,165",3,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/21/20,"875,618",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Watermelon Sugar,Harry Styles,6/21/20,"790,286",5,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/22/20,"1,436,624",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/22/20,"1,020,692",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/22/20,"928,291",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/22/20,"907,197",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Watermelon Sugar,Harry Styles,6/22/20,"833,472",5,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/23/20,"1,521,205",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/23/20,"1,054,184",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/23/20,"941,424",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/23/20,"915,398",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/23/20,"871,482",5,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/24/20,"1,512,064",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/24/20,"1,055,953",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/24/20,"955,372",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/24/20,"927,141",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Watermelon Sugar,Harry Styles,6/24/20,"867,637",5,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/25/20,"1,518,928",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/25/20,"1,058,111",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/25/20,"957,165",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/25/20,"939,262",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,6/25/20,"929,145",5,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/26/20,"1,589,586",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,6/26/20,"1,248,272",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Party Girl,StaySolidRocky,6/26/20,"1,093,658",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/26/20,"1,004,398",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/26/20,"991,984",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/27/20,"1,568,035",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,6/27/20,"1,162,829",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Party Girl,StaySolidRocky,6/27/20,"1,050,832",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/27/20,"968,624",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Watermelon Sugar,Harry Styles,6/27/20,"964,187",5,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/28/20,"1,438,004",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,6/28/20,"1,033,601",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Party Girl,StaySolidRocky,6/28/20,"973,005",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/28/20,"894,665",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/28/20,"891,998",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/29/20,"1,471,303",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,6/29/20,"1,088,198",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Party Girl,StaySolidRocky,6/29/20,"986,118",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/29/20,"934,863",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/29/20,"902,374",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/30/20,"1,500,815",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,6/30/20,"1,112,015",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Party Girl,StaySolidRocky,6/30/20,"992,364",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/30/20,"945,305",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Wash Us In The Blood,"Kanye West, Travis Scott",6/30/20,"924,697",5,us,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG,0.67,0.847,-4.85,0.409,0.184,0,0.304,0.381,137.22,"['chicago rap', 'rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/1/20,"1,526,958",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/1/20,"1,110,426",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Party Girl,StaySolidRocky,7/1/20,"1,004,272",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,7/1/20,"963,856",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,7/1/20,"960,746",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/2/20,"1,609,939",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/2/20,"1,140,395",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Party Girl,StaySolidRocky,7/2/20,"1,032,004",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Watermelon Sugar,Harry Styles,7/2/20,"1,004,135",4,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Blueberry Faygo,Lil Mosey,7/2/20,"976,008",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/3/20,"1,627,784",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7/3/20,"1,450,903",2,us,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,-6.606,0.2,0.114,0,0.193,0.347,125.971,['brooklyn drill']
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,7/3/20,"1,284,269",3,us,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,0.49,0.618,-5.655,0.104,0.0221,3.77E-06,0.259,0.286,99.7,['brooklyn drill']
Aim For The Moon (feat. Quavo),Pop Smoke,7/3/20,"1,123,896",4,us,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB,0.713,0.605,-7.487,0.107,0.497,3.46E-06,0.115,0.432,142.025,['brooklyn drill']
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/3/20,"1,119,260",5,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/4/20,"1,560,965",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7/4/20,"1,112,024",2,us,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,-6.606,0.2,0.114,0,0.193,0.347,125.971,['brooklyn drill']
Watermelon Sugar,Harry Styles,7/4/20,"1,080,573",3,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,7/4/20,"1,054,656",4,us,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,0.49,0.618,-5.655,0.104,0.0221,3.77E-06,0.259,0.286,99.7,['brooklyn drill']
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/4/20,"1,043,119",5,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/5/20,"1,368,631",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/5/20,"902,685",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Watermelon Sugar,Harry Styles,7/5/20,"901,027",3,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Blinding Lights,The Weeknd,7/5/20,"881,474",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7/5/20,"879,603",5,us,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,-6.606,0.2,0.114,0,0.193,0.347,125.971,['brooklyn drill']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/6/20,"1,434,477",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/6/20,"985,148",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7/6/20,"979,928",3,us,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,-6.606,0.2,0.114,0,0.193,0.347,125.971,['brooklyn drill']
Blueberry Faygo,Lil Mosey,7/6/20,"913,081",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Party Girl,StaySolidRocky,7/6/20,"902,562",5,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/7/20,"1,454,956",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/7/20,"1,031,996",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7/7/20,"984,183",3,us,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,-6.606,0.2,0.114,0,0.193,0.347,125.971,['brooklyn drill']
Blueberry Faygo,Lil Mosey,7/7/20,"926,155",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Party Girl,StaySolidRocky,7/7/20,"916,825",5,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/8/20,"1,462,547",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/8/20,"1,048,766",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7/8/20,"959,457",3,us,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,-6.606,0.2,0.114,0,0.193,0.347,125.971,['brooklyn drill']
Blueberry Faygo,Lil Mosey,7/8/20,"937,124",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Party Girl,StaySolidRocky,7/8/20,"926,130",5,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/9/20,"1,466,432",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/9/20,"1,058,708",2,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Blueberry Faygo,Lil Mosey,7/9/20,"940,699",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7/9/20,"932,618",4,us,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,-6.606,0.2,0.114,0,0.193,0.347,125.971,['brooklyn drill']
